,0
1990-02-04 19:00:00,0.9989379471801347
1990-02-04 19:15:00,0.9991056397306397
1990-02-04 19:30:00,0.9992546997755332
1990-02-04 19:45:00,0.9993862233445567
1990-02-04 20:00:00,0.9995013064674523
1990-02-04 20:15:00,0.9996010451739619
1990-02-04 20:30:00,0.9996865354938272
1990-02-04 20:45:00,0.9997588734567902
1990-02-04 21:00:00,0.9998191550925926
1990-02-04 21:15:00,0.9998684764309764
1990-02-04 21:30:00,0.9999079335016836
1990-02-04 21:45:00,0.9999386223344557
1990-02-04 22:00:00,0.9999616389590348
1990-02-04 22:15:00,0.9999780794051627
1990-02-04 22:30:00,0.9999890397025815
1990-02-04 22:45:00,0.9999956158810326
1990-02-04 23:00:00,0.9999989039702581
1990-02-04 23:15:00,1.0
1990-02-04 23:30:00,1.0
1990-02-04 23:45:00,1.0
1990-02-05 00:00:00,1.0
1990-02-05 00:15:00,1.0
1990-02-05 00:30:00,1.0
1990-02-05 00:45:00,1.0
1990-02-05 01:00:00,1.0
1990-02-05 01:15:00,1.0
1990-02-05 01:30:00,1.0
1990-02-05 01:45:00,1.0
1990-02-05 02:00:00,1.0
1990-02-05 02:15:00,1.0
1990-02-05 02:30:00,1.0
1990-02-05 02:45:00,1.0
1990-02-05 03:00:00,1.0
1990-02-05 03:15:00,1.0
1990-02-05 03:30:00,1.0
1990-02-05 03:45:00,1.0
1990-02-05 04:00:00,1.0
1990-02-05 04:15:00,1.0
1990-02-05 04:30:00,1.0
1990-02-05 04:45:00,1.0
1990-02-05 05:00:00,1.0
1990-02-05 05:15:00,1.0
1990-02-05 05:30:00,1.0
1990-02-05 05:45:00,1.0
1990-02-05 06:00:00,1.0
1990-02-05 06:15:00,1.0
1990-02-05 06:30:00,1.0
1990-02-05 06:45:00,1.0
1990-02-05 07:00:00,1.0
1990-02-05 07:15:00,1.0
1990-02-05 07:30:00,1.0
1990-02-05 07:45:00,1.0
1990-02-05 08:00:00,1.0
1990-02-05 08:15:00,1.0
1990-02-05 08:30:00,1.0
1990-02-05 08:45:00,1.0
1990-02-05 09:00:00,1.0
1990-02-05 09:15:00,1.0
1990-02-05 09:30:00,1.0
1990-02-05 09:45:00,1.0
1990-02-05 10:00:00,1.0
1990-02-05 10:15:00,1.0
1990-02-05 10:30:00,1.0
1990-02-05 10:45:00,1.0
1990-02-05 11:00:00,1.0
1990-02-05 11:15:00,
1990-02-05 11:30:00,
1990-02-05 11:45:00,
1990-02-05 12:00:00,
1990-02-05 12:15:00,
1990-02-05 12:30:00,
1990-02-05 12:45:00,
1990-02-05 13:00:00,
1990-02-05 13:15:00,
1990-02-05 13:30:00,
1990-02-05 13:45:00,
1990-02-05 14:00:00,
1990-02-05 14:15:00,
1990-02-05 14:30:00,
1990-02-05 14:45:00,
1990-02-05 15:00:00,
1990-02-05 15:15:00,
1990-02-05 15:30:00,
1990-02-05 15:45:00,
1990-02-05 16:00:00,
1990-02-05 16:15:00,
1990-02-05 16:30:00,
1990-02-05 16:45:00,
1990-02-05 17:00:00,
1990-02-05 17:15:00,
1990-02-05 17:30:00,
1990-02-05 17:45:00,
1990-02-05 18:00:00,
1990-02-05 18:15:00,
1990-02-05 18:30:00,
1990-02-05 18:45:00,
1990-02-05 19:00:00,
1990-02-05 19:15:00,
1990-02-05 19:30:00,
1990-02-05 19:45:00,
1990-02-05 20:00:00,
1990-02-05 20:15:00,
1990-02-05 20:30:00,
1990-02-05 20:45:00,
1990-02-05 21:00:00,
1990-02-05 21:15:00,
1990-02-05 21:30:00,
1990-02-05 21:45:00,
1990-02-05 22:00:00,
1990-02-05 22:15:00,
1990-02-05 22:30:00,
1990-02-05 22:45:00,
1990-02-05 23:00:00,
